run1,run2,family,skew_trec,skew_cop,collection
1,52,SC,0.377844504393537,-0.00579225026973988,adhoc5
1,53,N,-0.194506052814908,-0.00753245134548745,adhoc5
1,54,F,-0.0439439291469051,0.00246168108662412,adhoc5
1,55,F,-0.00732628369378992,-0.00303182819297116,adhoc5
1,56,F,0.0214855007474313,0.00533666801895747,adhoc5
1,57,F,0.256397905890355,-0.00701221237086127,adhoc5
1,58,Tawn2,-0.255700037281587,-0.216119521880042,adhoc5
1,59,C,-0.149418326510954,-0.00545163555112424,adhoc5
1,60,SC,0.217035398604576,-0.0101499503738385,adhoc5
1,61,F,-0.431659236750183,-0.00433648757767129,adhoc5
2,3,SC,-0.0773844519102185,-0.00822856073431444,adhoc5
2,4,SC,0.185001471272385,-0.00333591797902598,adhoc5
2,5,F,0.276024527663326,-0.0105760904121778,adhoc5
2,6,SG,-0.104850154653732,-0.00689266856636669,adhoc5
2,7,F,0.263802623669817,0.00597974074918532,adhoc5
2,8,SG,0.526701380720261,0.00395019096766562,adhoc5
2,9,F,-0.110457579052154,-0.00867303464792447,adhoc5
2,10,BB8,-0.00885632158579336,-0.0105787086587372,adhoc5
2,11,C,-0.454678300844078,-0.00945483580762302,adhoc5
2,12,Tawn2,-0.973576506189907,-0.614932876541093,adhoc5
2,13,N,-0.479672328130604,0.00643247717460733,adhoc5
2,14,Tawn2,-0.516951406137888,-0.353432961392741,adhoc5
2,15,N,-0.168980850805378,0.00734024686146965,adhoc5
2,16,F,-0.135344723709814,0.00674822370882033,adhoc5
2,17,C,-0.235084359008666,-0.00582084101074274,adhoc5
2,18,N,-0.109542588933691,-0.00240567377015458,adhoc5
2,19,F,-0.548177857408104,-0.0221915276014878,adhoc5
2,20,F,-0.145336705183709,0.00818404475596423,adhoc5
2,21,F,-0.500859146483314,0.0105843445387175,adhoc5
2,22,F,-0.264282199443675,0.0116338507686765,adhoc5
2,24,C,-0.349933254742975,-0.00110868540526472,adhoc5
2,25,F,-0.272922009153712,-0.00587227932810425,adhoc5
2,26,Tawn180,-0.30285932355941,-0.218287358956046,adhoc5
2,27,Tawn2,-0.363594361401334,-0.656422253834472,adhoc5
2,28,N,-0.337698182084373,-0.0178431342029538,adhoc5
2,29,SC,-0.577508749223507,0.00183218093358836,adhoc5
2,30,Tawn2,-0.409715268578142,-0.544366040367749,adhoc5
2,31,Tawn180,-0.619959529834182,-0.568172671510423,adhoc5
2,32,Tawn2,-0.709745139556967,-0.836884258741359,adhoc5
2,33,BB8,-0.519930436847547,0.00449974065295435,adhoc5
2,34,BB8,0.257827379349214,-0.0220710099550771,adhoc5
2,35,Tawn180,-0.718163582916982,-0.184610182486847,adhoc5
2,36,Tawn180,-0.553675173970068,-0.377656819966492,adhoc5
2,39,F,-0.156669683859369,0.00683692718839697,adhoc5
2,40,F,-0.475265959937805,0.00584778664077907,adhoc5
2,41,F,-0.338324944692838,0.0147328113707481,adhoc5
2,42,N,-0.182664216079638,0.0162423344399563,adhoc5
2,43,SC,-0.46009967673715,0.0129565010048533,adhoc5
2,47,F,-0.548965088890575,0.0113622118971528,adhoc5
2,48,F,-0.392357191592983,-0.00937818538419533,adhoc5
2,49,F,-0.0556119705286222,-0.00509986119583776,adhoc5
2,50,BB8,-0.244530168751983,0.0140394808413538,adhoc5
2,51,F,-0.37238012074518,-0.00727749502979368,adhoc5
2,52,SC,0.086045468159157,0.00116463582773424,adhoc5
2,53,F,-0.375101924032213,-0.000741205575170119,adhoc5
2,54,F,-0.0591837668229436,-0.0106735501783927,adhoc5
2,55,N,-0.41346830004311,0.00394626798589667,adhoc5
2,56,F,-0.32682590400538,-0.00279389228992338,adhoc5
2,57,G,0.065010554992157,0.00687511418091459,adhoc5
2,58,SJ,-0.301211632119309,0.00597402544839334,adhoc5
2,59,Tawn2,-0.216912104753952,-0.426599040330207,adhoc5
2,60,SC,0.484406359081933,-0.0116643349758219,adhoc5
2,61,BB8,-0.574656872994117,0.00760258086918284,adhoc5
3,4,Tawn,1.95526463953659,0.952651603566938,adhoc5
3,5,C,0.227008031336649,0.00245125957322916,adhoc5
3,6,N,-0.280119638959558,-0.012774720185691,adhoc5
3,7,C,0.354490055496075,-0.015944889670323,adhoc5
3,8,C,0.235808870271771,0.00172586854615193,adhoc5
3,9,Tawn2_180,-0.217393341796192,0.637898009464545,adhoc5
3,10,Tawn2,-0.256745684549991,-0.632810909519333,adhoc5
3,11,BB7,0.823149875073524,-0.0276958488997293,adhoc5
3,12,N,0.797777769232696,-0.00220450417429693,adhoc5
3,13,N,0.332191640861868,-0.000371430430376933,adhoc5
3,14,N,0.439614525097248,0.00885213749206461,adhoc5
3,15,Tawn2_180,0.398262402068973,0.382013412352799,adhoc5
3,16,C,0.431863300782619,0.00302710137137776,adhoc5
3,17,N,0.118006724284395,-0.00433615289797238,adhoc5
3,18,SG,0.351933834149103,-0.0147899552846175,adhoc5
3,19,C,0.249386994076101,-0.0117455332110301,adhoc5
3,20,N,0.0929885750267234,-0.00314737231579975,adhoc5
3,21,N,0.21115245502077,-0.00126129744502407,adhoc5
3,22,Tawn2_180,0.0870654156574866,0.373800258632623,adhoc5
3,24,SG,0.0945606860419008,0.0116932756400678,adhoc5
3,25,C,0.0986138654195072,-0.00211027224117765,adhoc5
3,26,C,0.316444948485285,-0.00429818783874434,adhoc5
3,27,SC,-0.0277526796290071,-0.0031591308764219,adhoc5
3,28,N,0.0958005280893963,0.0162474916243247,adhoc5
3,29,C,0.145419154381954,0.00599103213872641,adhoc5
3,30,N,0.369938760915793,0.008625185259523,adhoc5
3,31,SJ,0.00123920783950956,0.00496218587214192,adhoc5
3,32,SBB7,-0.123152721836699,-0.00854166963272727,adhoc5
3,33,SG,0.171489414299148,0.00367652742889835,adhoc5
3,34,Tawn,0.299398655048245,0.436216560385915,adhoc5
3,35,N,0.067503883286067,0.00392394862001191,adhoc5
3,36,Tawn,0.135760111038708,1.03192423343558,adhoc5
3,39,C,-0.00810582674828224,0.00725697493647531,adhoc5
3,40,N,-0.0173606859746303,0.00549569173332364,adhoc5
3,41,Tawn2_180,0.247736455747177,0.41367468508664,adhoc5
3,42,Tawn2_180,0.190957791299808,0.420120126387395,adhoc5
3,43,Tawn2_180,0.486763162782797,0.437123174068501,adhoc5
3,47,G,0.147629386604254,0.00919386494205694,adhoc5
3,48,N,-0.109484336486413,0.00197892507567666,adhoc5
3,49,SG,0.340876533717585,-0.0154735405944086,adhoc5
3,50,SG,0.249975839743167,-0.00936512034169322,adhoc5
3,51,N,0.488337691550303,0.00626875255665567,adhoc5
3,52,Tawn2_180,0.279661567119328,0.345452530672584,adhoc5
3,53,SJ,0.229363751817786,-0.00745500494958733,adhoc5
3,54,F,0.312611061611005,-0.00957295837458727,adhoc5
3,55,SG,0.180596313281668,0.00628318134990474,adhoc5
3,56,F,-0.102082067866985,0.00354938233517727,adhoc5
3,57,F,0.228588033415007,-0.00174173350322213,adhoc5
3,58,SG,-0.485159683568952,0.00481183111458889,adhoc5
3,59,SG,-0.537068060503873,0.0131577931307466,adhoc5
3,60,Tawn2_180,0.34289115477557,0.355279342348482,adhoc5
3,61,Tawn2_180,0.242286879730695,0.525558971515427,adhoc5
4,5,C,0.128474921505725,0.0042620825570349,adhoc5
4,6,C,-0.654593479511952,-0.00216696153084111,adhoc5
4,7,C,-0.157182710067543,0.00460506891679263,adhoc5
4,8,F,-0.119966797547531,0.0172893532092775,adhoc5
4,9,F,-0.543505592763486,0.00898544487011367,adhoc5
4,10,C,-0.610809772765139,0.00118672271501682,adhoc5
4,11,N,-0.172814389687944,0.00897646193122044,adhoc5
4,12,t,-0.120902745145489,0.00679892085500315,adhoc5
4,13,SG,-0.126056268465092,-0.00720072539041976,adhoc5
4,14,F,-0.375236274853121,-0.00860947743353222,adhoc5
4,15,Tawn2_180,0.355466797809974,0.31560129137907,adhoc5
4,16,F,0.36201956046064,-0.0111799886138995,adhoc5
4,17,F,-0.213194145287507,-0.0107318122138985,adhoc5
4,18,t,-0.123405685220628,0.0146615868037332,adhoc5
4,19,SG,-0.536572272119047,-0.0168074262379522,adhoc5
4,20,C,-0.0535516770757798,-0.00894152263551802,adhoc5
4,21,F,-0.554773817515362,0.00398759498830689,adhoc5
4,22,C,-0.0642147213971276,0.00138210027660112,adhoc5
4,24,SG,-0.305434763980258,0.00527682110838308,adhoc5
4,25,N,-0.0456594618506786,-0.00159846675341609,adhoc5
4,26,C,-0.148802327337564,-0.0107987554645701,adhoc5
4,27,F,-0.52468559005584,0.00697340843332393,adhoc5
4,28,t,-0.411605317506807,-0.000739639892211907,adhoc5
4,29,Tawn2_180,-0.039653745601337,0.359650946638821,adhoc5
4,30,t,-0.45745221428765,-5.96335924949652e-05,adhoc5
4,31,Tawn180,-0.694913242085086,-0.477661536251752,adhoc5
4,32,Tawn180,-0.66271465175318,-0.703876089973753,adhoc5
4,33,F,-0.67833135787585,0.0054940444946405,adhoc5
4,34,N,-0.645772271658036,-0.0036076051570522,adhoc5
4,35,Tawn2,-0.903775258360443,-0.845406113676806,adhoc5
4,36,t,-0.776105407106608,0.0240580480318895,adhoc5
4,39,I,-0.0918678352546326,0.0112628043274608,adhoc5
4,40,F,-0.611576324062101,0.00510445134701983,adhoc5
4,41,F,0.116295976502276,0.00622683636812202,adhoc5
4,42,F,-0.00882838693265011,0.00294876902272239,adhoc5
4,43,Tawn2_180,0.344509419886814,0.48791000924463,adhoc5
4,47,G,-0.401912644495761,0.0121515316971183,adhoc5
4,48,BB7,-0.487085128426466,0.0101830031888217,adhoc5
4,49,t,-0.0668626265924732,-0.0160419809059828,adhoc5
4,50,t,-0.0298717539416746,0.0222235625251661,adhoc5
4,51,t,-0.465801700841438,0.0143582604720161,adhoc5
4,52,SG,-0.08449605223803,-0.00340462092347161,adhoc5
4,53,F,0.0446796407679247,-0.000110775067912821,adhoc5
4,54,G,-0.390323155249115,0.0160626625875474,adhoc5
4,55,t,-0.128320503517648,0.00952654145034746,adhoc5
4,56,I,-0.314722897137411,0.000373372997015352,adhoc5
4,57,SG,-0.304958033499137,-0.00695716432508044,adhoc5
4,58,Tawn180,-1.06424650527733,-0.698964754117162,adhoc5
4,59,Tawn180,-0.906832501863167,-0.673028007523624,adhoc5
4,60,G,-0.423695685774865,0.00833603723901468,adhoc5
4,61,F,-0.404227878902543,0.00499012438777116,adhoc5
5,6,Tawn2,-1.68207522363598,-0.97402527565871,adhoc5
5,7,Tawn2,-0.687516501590523,-0.772420663082417,adhoc5
5,8,Tawn2,-0.648472806649491,-0.853605622630384,adhoc5
5,9,Tawn2,-1.0686735319036,-0.661037889020135,adhoc5
5,10,G,-0.778311161180803,0.00113688067037192,adhoc5
5,11,F,0.0410513137179504,0.00258846993298478,adhoc5
5,12,C,0.255207090951798,0.0022810076847864,adhoc5
5,13,C,-0.619928921045057,0.0164076033929514,adhoc5
5,14,SJ,-0.587386699776589,-0.0114804070817907,adhoc5
5,15,G,-0.557572044502367,-0.0218493253558584,adhoc5
5,16,G,-0.682978881676563,-0.00447069849557948,adhoc5
5,17,SG,-1.10087139731326,-0.0048822624807337,adhoc5
5,18,Tawn180,-0.85072332023195,-0.631175970726922,adhoc5
5,19,Tawn180,-0.803383553761382,-0.444670771699408,adhoc5
5,20,Tawn2_180,0.200512399082084,0.410596723738295,adhoc5
5,21,G,-0.800781060843016,0.000461069478286169,adhoc5
5,22,G,0.305620986727757,0.0130363439464389,adhoc5
5,24,SG,-0.581412394201342,0.00829817644240557,adhoc5
5,25,G,0.120286248911562,0.00107025912655039,adhoc5
5,26,t,-0.145507397253047,-0.00235070773172876,adhoc5
5,27,J,-0.289857668187793,0.00692282040082743,adhoc5
5,28,Tawn2,-0.36416410429687,-0.708737458633778,adhoc5
5,29,F,-0.10483528682009,0.00625865155589311,adhoc5
5,30,Tawn2,-1.16217943583473,-0.750930219017941,adhoc5
5,31,SG,-0.366023112324887,-0.0120723621773318,adhoc5
5,32,SBB8,-0.385320344921669,-0.00179741724531918,adhoc5
5,33,N,-0.516409213902953,-0.00210635557049685,adhoc5
5,34,J,-0.517337206476761,-0.0109894532437862,adhoc5
5,35,Tawn2,-0.464379056994597,-0.447951290107088,adhoc5
5,36,C,-0.560221188887315,0.00178124331510326,adhoc5
5,39,SC,0.678896538640782,0.00333153311357403,adhoc5
5,40,Tawn2,-1.32852457712309,-0.954868451965485,adhoc5
5,41,t,0.759319847174731,-0.0135055975998973,adhoc5
5,42,G,-0.765899245100022,0.00507642816427376,adhoc5
5,43,SG,0.321756674362854,-0.00467246934384012,adhoc5
5,47,Tawn2,-0.598667317111986,-0.82957200853029,adhoc5
5,48,Tawn180,-1.00447486096892,-0.781699186448954,adhoc5
5,49,Tawn2,-0.64431200863152,-0.956598898355546,adhoc5
5,50,Tawn180,-1.04279245457964,-0.612097614454838,adhoc5
5,51,Tawn2,-1.02863845844011,-0.498944722058819,adhoc5
5,52,Tawn,-0.0813925257249088,1.17587872541532,adhoc5
5,53,SC,0.137050611171711,0.00279693059340546,adhoc5
5,54,F,-0.943169695231123,0.00121585974856173,adhoc5
5,55,G,-0.218589844811905,-0.0164351614608954,adhoc5
5,56,G,-0.232924857979958,-0.0027012438670959,adhoc5
5,57,Tawn2,-0.586636545596263,-0.621605308182152,adhoc5
5,58,C,-0.334823406697603,-0.00641053512993572,adhoc5
5,59,Tawn180,-0.488377850596326,-0.36658651108995,adhoc5
5,60,G,-0.350658934437955,0.00970914981712947,adhoc5
5,61,Tawn2,-1.13983377597083,-0.789071525147694,adhoc5
6,7,G,0.458222465467283,0.00835235872271404,adhoc5
6,8,BB8,0.592870481868343,-0.00747096484793573,adhoc5
6,9,G,-0.48977887996907,-0.00336143268406003,adhoc5
6,10,SG,1.02094109828138,-0.0170825150149775,adhoc5
6,11,F,0.48714814595056,0.00593249047853564,adhoc5
6,12,SC,0.618803967041093,-0.00410742308158404,adhoc5
6,13,SBB8,-0.316016409499321,-0.00621142479842496,adhoc5
6,14,N,0.239155304207173,-0.00073379110029866,adhoc5
6,15,Tawn,1.1191051137811,0.837179600591309,adhoc5
6,16,Tawn,1.0494944314205,0.7940952492271,adhoc5
6,17,F,-0.461956578122389,0.0243663343262555,adhoc5
6,18,Tawn2,-0.927596185664611,-1.20342615669197,adhoc5
6,19,J,0.542024831402689,0.00271943575579264,adhoc5
6,20,F,0.320320120873264,-0.00176232652959559,adhoc5
6,21,J,0.496771766910694,0.00758842654491865,adhoc5
6,22,F,0.631421124160671,0.00199904961139528,adhoc5
6,24,F,-0.207705195166328,0.0098568838256627,adhoc5
6,25,Tawn,0.705402333086019,0.729633681367735,adhoc5
6,26,BB8,0.198933437006497,0.00993604373729176,adhoc5
6,27,N,-0.0371617054055401,-0.00522700066353492,adhoc5
6,28,F,-0.347896536343781,0.00608721281315809,adhoc5
6,29,BB8,0.23923390221258,0.00172953829258197,adhoc5
6,30,G,-0.580368002418006,-0.00890823280725376,adhoc5
6,31,F,-0.350084365899815,-0.0249342021035398,adhoc5
6,32,F,-0.297932132888977,-0.00737420290612244,adhoc5
6,33,Tawn,0.269526302402656,0.459233980565964,adhoc5
6,34,Tawn,0.427379364260222,0.469812629294303,adhoc5
6,35,t,-0.285524217199934,-0.0100801382315516,adhoc5
6,36,N,-0.330685446468483,0.00017827929104302,adhoc5
6,39,Tawn,1.22576811156966,0.643341206913388,adhoc5
6,40,BB8,-0.869785236992009,-0.000391131680978632,adhoc5
6,41,Tawn,1.09829879291877,0.787806980193148,adhoc5
6,42,G,0.301359724099563,-0.00822579718568768,adhoc5
6,43,Tawn,0.725293370340253,0.68706058284279,adhoc5
6,47,F,0.796598558952845,-0.00501676871437781,adhoc5
6,48,F,0.928407616710194,-0.015405381802376,adhoc5
6,49,F,-0.235951542601967,-0.0091036170031945,adhoc5
6,50,F,-0.320879166764885,-0.00284468918276126,adhoc5
6,51,BB8,0.405261796152557,-0.000941833244560694,adhoc5
6,52,Tawn,0.91457435758735,0.82661578757293,adhoc5
6,53,Tawn,1.4517228458592,0.833627878044846,adhoc5
6,54,F,0.0229242374170067,-0.010462239389104,adhoc5
6,55,Tawn,0.779090869075366,0.704681354137046,adhoc5
6,56,Tawn,0.478161119401442,0.509236110047759,adhoc5
6,57,G,0.43560806285869,-0.000214584352448221,adhoc5
6,58,F,-0.0596390147157563,0.00895694449435613,adhoc5
6,59,F,-0.0136035049197108,0.0125589466632969,adhoc5
6,60,Tawn,0.777457475096552,0.812546709711346,adhoc5
6,61,SC,-0.255708176447507,0.00529021314355463,adhoc5
7,8,F,2.12769772304163,-0.0115072533981148,adhoc5
7,9,F,-0.952967057005617,0.00132216089876758,adhoc5
7,10,Tawn,0.534799362471892,0.605750188914329,adhoc5
7,11,SBB8,0.0672480322820452,0.00782186876332918,adhoc5
7,12,Tawn,0.475521312937431,0.437114213493901,adhoc5
7,13,C,-0.740552928964155,0.0192864810057478,adhoc5
7,14,F,-0.307963352373858,0.0147382763183507,adhoc5
7,15,Tawn,0.262840811398098,0.860592035953029,adhoc5
7,16,Tawn,0.225852211374103,0.681208011741868,adhoc5
7,17,F,-0.609380187445952,-0.00511217963844598,adhoc5
7,18,Tawn180,-1.01072018152788,-0.765243819595974,adhoc5
7,19,BB8,0.040524300337611,0.00353767219083792,adhoc5
7,20,F,0.225838542669595,0.00574175348603123,adhoc5
7,21,F,0.171505653025316,-0.00169412162642127,adhoc5
7,22,N,0.41090872031449,-0.00314265502642844,adhoc5
7,24,F,0.117752344221255,0.00254409215446894,adhoc5
7,25,Tawn,0.381054771106354,0.50870019348865,adhoc5
7,26,SG,0.287381039920877,0.0148686067462268,adhoc5
7,27,G,0.224419315557648,-0.00305671742956109,adhoc5
7,28,BB8,0.143312996807252,0.001065461859582,adhoc5
7,29,C,-0.409281509960742,-0.00685658172310841,adhoc5
7,30,F,-0.6424787605345,0.00564135673014481,adhoc5
7,31,SBB8,-0.313813799160924,-0.000969573528034556,adhoc5
7,32,SJ,-0.531470178661601,0.00515107163631755,adhoc5
7,33,Tawn,0.37100739067704,0.438537953799697,adhoc5
7,34,Tawn,0.193950988460676,0.441222758446929,adhoc5
7,35,F,0.291314654139061,-0.00354428739167271,adhoc5
7,36,C,0.470675477769365,-0.00735111116593534,adhoc5
7,39,Tawn,0.930877736757941,0.587213161538015,adhoc5
7,40,F,-0.472408531609328,0.0111904829232173,adhoc5
7,41,t,0.393816311467352,0.00388840360378495,adhoc5
7,42,G,-0.0263391967190533,0.00483971877102478,adhoc5
7,43,SJ,0.317102377811027,-0.0080863079451367,adhoc5
7,47,SG,0.419800922498304,0.0233541505400681,adhoc5
7,48,F,-0.33014476329545,-0.00540347193071367,adhoc5
7,49,F,0.325094433726951,-0.00460393863060691,adhoc5
7,50,F,-0.254162535526989,0.0104525010377242,adhoc5
7,51,SG,0.590763676626473,-0.00431513674433661,adhoc5
7,52,Tawn,0.121887726723953,0.508339255397088,adhoc5
7,53,t,0.605751858541887,0.00497318166059821,adhoc5
7,54,F,-1.04644401900853,0.00987600422109976,adhoc5
7,55,G,0.209873554643691,-0.00298596478136375,adhoc5
7,56,G,-0.0368430207683312,0.00279306455840432,adhoc5
7,57,F,0.439349932786656,0.00214473569724744,adhoc5
7,58,SJ,-0.442599315051825,-0.00640301007844526,adhoc5
7,59,C,-0.613360489582708,-0.0134934695851463,adhoc5
7,60,Tawn2_180,0.338459191141194,0.345836896989502,adhoc5
7,61,G,-0.00734104839303606,-0.00358318585667091,adhoc5
8,9,t,-1.22258531004535,-0.0065531092736557,adhoc5
8,10,G,0.37310601161898,0.000675190291761042,adhoc5
8,11,F,-0.144900108142084,0.00584209600322781,adhoc5
8,12,F,0.490823924996689,-0.00172278898236191,adhoc5
8,13,F,-0.729598546079635,0.0118880357567027,adhoc5
8,14,G,-0.322139985714069,0.00542372907083436,adhoc5
8,15,J,0.0420867989567171,-0.018476509951006,adhoc5
8,16,J,-0.0405983069199475,0.00829035617753044,adhoc5
8,17,BB8,-0.774580325769032,-0.00564695091547084,adhoc5
8,18,F,-1.08813207483065,0.0204947070168126,adhoc5
8,19,BB8,-0.46106797920283,-0.00255171175402394,adhoc5
8,20,F,-0.245623407721786,0.00445477112151762,adhoc5
8,21,F,-0.486136261003784,0.016875573976483,adhoc5
8,22,Tawn180,0.00615050990562926,-0.455367818110004,adhoc5
8,24,BB8,-0.396789554394533,-0.00577091793700594,adhoc5
8,25,BB7,0.146990482512993,-0.00227215806824121,adhoc5
8,26,G,0.112855974660267,-0.0138742318785589,adhoc5
8,27,J,-0.0577754307324091,-0.00642505446052075,adhoc5
8,28,J,-0.226050580878752,-0.00547259874059267,adhoc5
8,29,F,-0.69913309239993,0.000473935999213304,adhoc5
8,30,F,-0.846155195383968,0.00425214484216492,adhoc5
8,31,SBB8,-0.411502316037516,0.0287352525272195,adhoc5
8,32,C,-0.681023837933693,0.00426607423436945,adhoc5
8,33,J,0.107916376525417,0.00295696329533975,adhoc5
8,34,Tawn,0.0359334795465263,0.640588851410099,adhoc5
8,35,F,0.172414268828874,-0.0118944786315538,adhoc5
8,36,SG,0.371611957230091,0.00254203239671504,adhoc5
8,39,Tawn,0.662198413013771,0.602752289906336,adhoc5
8,40,G,-0.995174543941464,6.11527525951172e-05,adhoc5
8,41,t,0.15283115924793,-0.00184181564806594,adhoc5
8,42,t,-0.372134493880095,-0.00246250665821409,adhoc5
8,43,F,-0.0350661015409671,0.00219879762309742,adhoc5
8,47,BB8,-0.681176477276975,0.000902252579474006,adhoc5
8,48,G,-1.01599609202673,-0.00740199637158952,adhoc5
8,49,F,-0.501120265221671,0.00799183905490226,adhoc5
8,50,BB8,-0.969319225691815,0.02115209267336,adhoc5
8,51,BB8,-0.0779219901025233,0.0256176530080496,adhoc5
8,52,J,-0.282261709684168,-0.000529655621018181,adhoc5
8,53,J,0.223533222079017,-0.00366702294751289,adhoc5
8,54,BB8,-1.3386547971976,0.0202738730729587,adhoc5
8,55,J,0.0321881124560103,-0.00199507126179235,adhoc5
8,56,G,-0.273839284640905,0.00341295671543956,adhoc5
8,57,BB8,0.0102562057688375,-0.0124496043405786,adhoc5
8,58,F,-0.309417939255781,0.00940520593913357,adhoc5
8,59,F,-0.597694832945329,0.0202447799647417,adhoc5
8,60,N,0.129290703336356,0.002156390558279,adhoc5
8,61,SC,-0.451113370416707,-0.00137972622415929,adhoc5
9,10,t,1.03336542870317,-0.00196920465550132,adhoc5
9,11,F,0.606100518512027,0.00646662146619542,adhoc5
9,12,F,0.367540246492118,-0.00438289886923312,adhoc5
9,13,Tawn180,-0.568614910769869,-0.477992241383982,adhoc5
9,14,SC,0.222009260912356,0.00754685829385196,adhoc5
9,15,Tawn,0.881553979720084,0.69034230929469,adhoc5
9,16,Tawn,0.805335174349421,0.644081574131818,adhoc5
9,17,BB8,0.709858027360751,0.00986606811811271,adhoc5
9,18,BB8,-0.319995150489506,0.00287225577771847,adhoc5
9,19,J,0.528409454870794,0.0142818633468316,adhoc5
9,20,G,-0.204488046902022,0.0123690830976591,adhoc5
9,21,J,0.433510432983275,-0.0114363102617134,adhoc5
9,22,t,0.0819108090571773,0.00297358848467969,adhoc5
9,24,F,-0.066495287125129,-0.017894771150859,adhoc5
9,25,Tawn,0.497872697820297,0.365562442104794,adhoc5
9,26,SC,-0.329501072118166,-0.0135339251909825,adhoc5
9,27,SC,0.223216788559543,0.00376407509636651,adhoc5
9,28,SC,-0.0109787775495343,-0.00834618424631175,adhoc5
9,29,F,0.178282441167296,0.0191571410914209,adhoc5
9,30,G,-0.278929159198076,0.00293088908106342,adhoc5
9,31,N,-0.246036937600569,0.00829270901209687,adhoc5
9,32,SG,-0.159238526832597,-0.00994853766861687,adhoc5
9,33,BB7,0.559427260225507,-0.0091824587664538,adhoc5
9,34,Tawn,0.694156201556511,0.610026618746739,adhoc5
9,35,F,-0.144057257643678,0.00210350795698072,adhoc5
9,36,N,-0.164918157106619,0.00259494964575451,adhoc5
9,39,Tawn2_180,0.797687879470709,0.519024589050075,adhoc5
9,40,G,-0.0621449702384872,0.00846184315152729,adhoc5
9,41,G,0.830771916041121,0.00338118444881755,adhoc5
9,42,G,0.400298549433898,-0.00908493273312106,adhoc5
9,43,Tawn,0.497430354204963,0.468551127315964,adhoc5
9,47,G,0.49891310437218,0.0151585963610702,adhoc5
9,48,G,0.767591402574965,-0.00890326853803983,adhoc5
9,49,Tawn2,-0.0591516652005478,-0.981241844260167,adhoc5
9,50,SC,-0.0379361533518009,0.0098718750969371,adhoc5
9,51,BB8,0.989890249821861,-0.0015644647624063,adhoc5
9,52,Tawn,0.734169957991187,0.489582354827318,adhoc5
9,53,F,1.00285810747318,0.00623738448612393,adhoc5
9,54,Tawn,0.964014694608468,1.06914230027638,adhoc5
9,55,t,0.443644989726048,-0.0145451659544033,adhoc5
9,56,t,0.284271751970845,0.0100268080906138,adhoc5
9,57,G,0.63775941475535,0.00365990980813079,adhoc5
9,58,N,-0.163829851248741,-0.00168110169553358,adhoc5
9,59,N,0.0218750331405849,0.00612449082119808,adhoc5
